Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,month
21/10/2018,206,4,1.6472350183542908,71.0,0.9,1516,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
20/05/2018,713,1,12.103330650137927,43.0,1.2,2000,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,5
10/05/2018,0,20,13.6,82.0,2.1,520,10.5,0.02,0.0,0.0,Spring,No Holiday,No,5
19/12/2017,78,6,-4.3,70.0,3.466666666666667,1169,-8.9,0.0,0.0,2.6,Winter,No Holiday,Yes,12
06/01/2018,373,15,7.181403243506293,27.0,2.2,1877,-14.8,0.92,0.0,0.0,Winter,No Holiday,Yes,1
07/01/2018,270,18,1.8,34.0,1.2,1518,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1
26/09/2018,934,23,17.4,46.0,2.1,2000,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
28/09/2018,0,1,16.5,53.0,1.5,2000,6.8,0.0,0.0,0.0,Autumn,No Holiday,No,9
03/09/2018,153,4,24.0,70.0,1.2,2000,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
09/04/2018,1163,8,1.0,97.0,0.9,148,0.5,0.22,0.0,0.0,Spring,No Holiday,Yes,4
28/06/2018,1209,15,26.4,76.0,3.7,1370,21.8,1.01,0.0,0.0,Summer,No Holiday,Yes,6
03/02/2018,67,7,-10.052115667271089,58.0,4.0,1942,-15.5,0.0,0.0,0.3,Winter,No Holiday,Yes,2
16/04/2018,973,13,16.6,30.0,2.3,1876,-1.0,3.21,0.0,0.0,Spring,No Holiday,Yes,4
25/03/2018,359,10,8.4,65.0,1.5,229,2.1,1.67,0.0,0.0,Spring,No Holiday,Yes,3
30/05/2018,2650,19,21.2,52.0,3.6,1856,10.9,0.55,0.0,0.0,Spring,No Holiday,Yes,5
04/03/2018,358,12,10.7,85.0,0.9,393,8.2,0.52,0.0,0.0,Spring,No Holiday,Yes,3
20/05/2018,1680,14,20.3,30.0,1.8,2000,2.1,1.01,0.0,0.0,Spring,No Holiday,Yes,5
14/09/2018,2826,18,25.7,57.0,1.5,2000,16.5,0.24,0.0,0.0,Autumn,No Holiday,Yes,9
22/03/2018,653,9,2.5,67.0,1.3,1472,-3.0,1.11,0.0,0.0,Spring,No Holiday,Yes,3
26/02/2018,443,22,2.7,40.0,1.0,1089,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2
24/06/2018,1213,15,31.8,31.0,3.4,1400,12.5,2.85,0.0,0.0,Summer,No Holiday,Yes,6
08/12/2017,780,8,-7.0,59.0,2.1333333333333333,1559,-13.6,0.01,0.0,0.0,Winter,No Holiday,Yes,12
07/01/2018,236,21,3.437430781629375,39.0,0.6,1378,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1
17/03/2018,561,10,6.0,43.0,1.0,1829,-5.6,1.69,0.0,0.0,Spring,No Holiday,Yes,3
19/12/2017,55,5,-3.9,66.0,0.7,1209,-9.3,0.0,0.0,2.6,Winter,No Holiday,Yes,12
23/01/2018,44,5,-10.5,46.0,3.0,2000,-19.9,0.0,0.0,1.0,Winter,No Holiday,Yes,1
23/12/2017,443,15,8.6,64.0,1.5,269,2.1,0.57,0.0,0.0,Winter,No Holiday,Yes,12
04/01/2018,309,16,-1.4,34.0,1.8,1719,-15.2,0.3,0.0,0.0,Winter,No Holiday,Yes,1
06/12/2017,190,20,1.2,94.0,0.6,228,0.3,0.0,0.0,1.0,Winter,No Holiday,Yes,12
08/08/2018,853,0,29.1,77.0,2.1,1465,24.6,0.0,0.0,0.0,Summer,No Holiday,Yes,8
06/02/2018,128,10,-11.3,35.0,4.2,1848,-23.7,1.15,0.0,0.0,Winter,No Holiday,Yes,2
28/07/2018,468,15,28.9,86.0,2.2,1592,26.3,0.26,7.3,0.0,Summer,No Holiday,Yes,7
13/03/2018,912,22,12.86356117809882,81.0,2.8,933,10.2,0.0,0.0,0.0,Spring,No Holiday,Yes,3
29/06/2018,2602,19,27.1,64.0,1.1,829,19.6,0.28,0.0,0.0,Summer,No Holiday,Yes,6
25/09/2018,1309,13,22.9,30.0,2.0,2000,4.3,2.9,0.0,0.0,Autumn,Holiday,Yes,9
29/07/2018,345,7,26.9,69.0,0.8,1960,20.7,0.29,0.0,0.0,Summer,No Holiday,Yes,7
03/07/2018,2135,8,24.3,83.0,0.5,1986,21.2,0.53,0.0,0.0,Summer,No Holiday,Yes,7
20/08/2018,1999,20,31.45357621372107,61.0,1.2,1525,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,8
22/07/2018,477,8,27.9,60.0,0.6,1835,19.4,1.06,0.0,0.0,Summer,No Holiday,Yes,7
15/05/2018,944,11,24.8,36.0,1.8,973,8.7,2.7,0.0,0.0,Spring,No Holiday,Yes,5
10/03/2018,381,9,2.7,71.0,1.3,418,-2.0,0.3,0.0,0.0,Spring,No Holiday,Yes,3
29/12/2017,353,9,1.2,67.0,0.2,591,-4.2,0.06,0.0,0.0,Winter,No Holiday,Yes,12
14/02/2018,101,3,1.1,65.0,1.0,1596,-4.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2
22/05/2018,248,4,15.6,0.0,0.5,1502,10.5,0.0,0.0,0.0,Spring,Holiday,Yes,5
23/02/2018,62,2,0.7,97.0,1.4,197,0.2,0.0,0.0,4.1,Winter,No Holiday,Yes,2
06/05/2018,12,9,7.032567587935639,97.0,0.8,413,14.9,0.18,1.0,0.0,Spring,No Holiday,Yes,5
22/08/2018,2087,19,35.2,41.0,0.5,2000,19.9,0.31,0.0,0.0,Summer,No Holiday,Yes,8
24/10/2018,1106,13,17.2,43.0,2.3,1835,4.4,1.68,0.0,0.0,Autumn,No Holiday,Yes,10
30/08/2018,73,5,24.0,97.0,0.9,1347,23.4,0.0,0.5,0.0,Summer,No Holiday,Yes,8
23/12/2017,235,10,3.8394690831197034,82.0,1.2,215,2.5,0.13,0.0,0.0,Winter,No Holiday,Yes,12
02/08/2018,605,15,36.6,44.0,1.5,1771,22.3,1.13,0.0,0.0,Summer,No Holiday,Yes,8
04/02/2018,78,22,-8.283271063193313,45.0,1.3,2000,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2
15/10/2018,2635,18,18.0,66.0,2.3,554,11.5,0.1,0.0,0.0,Autumn,No Holiday,Yes,10
23/04/2018,39,18,9.4,96.0,1.9,600,8.7,0.07,1.0,0.0,Spring,No Holiday,Yes,4
14/10/2018,556,8,7.5,72.0,1.4000000000000001,697,2.7,0.34,0.0,0.0,Autumn,No Holiday,Yes,10
27/08/2018,75,9,21.5,97.0,0.9,1543,20.9,0.19,0.5,0.0,Summer,No Holiday,Yes,8
05/04/2018,99,21,7.3,96.0,1.5,749,6.6,0.0,1.0,0.0,Spring,No Holiday,Yes,4
03/04/2018,696,11,19.0,67.0,1.9,1062,12.7,0.52,0.0,0.0,Spring,No Holiday,Yes,4
08/01/2018,159,6,0.8,45.0,0.7,1268,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1
03/10/2018,173,5,11.8,82.0,1.1,1878,8.8,0.0,0.0,0.0,Autumn,Holiday,Yes,10
06/05/2018,71,12,15.7,96.0,1.1,568,15.0,0.5,3.0,0.0,Spring,No Holiday,Yes,5
17/07/2018,786,14,31.8,49.0,3.5,1429,19.7,2.93,0.0,0.0,Summer,No Holiday,Yes,7
14/05/2018,1997,8,13.8,79.0,0.9,313,10.2,0.44,0.0,0.0,Spring,No Holiday,Yes,5
06/12/2017,412,15,5.5,31.0,3.1,1968,-10.3,0.72,0.0,0.0,Winter,No Holiday,Yes,12
28/07/2018,428,7,28.4,82.0,0.9333333333333335,748,25.0,0.16,0.0,0.0,Summer,No Holiday,Yes,7
06/08/2018,571,14,34.0,59.0,3.2,1180,24.8,1.98,0.0,0.0,Summer,No Holiday,Yes,8
05/07/2018,2122,20,25.8,68.0,1.4,2000,19.4,0.09,0.0,0.0,Summer,No Holiday,Yes,7
23/10/2018,1685,19,14.0,70.0,3.466666666666667,1265,8.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
10/05/2018,0,23,12.4,85.0,1.1,369,9.9,0.0,0.0,0.0,Spring,No Holiday,No,5
25/03/2018,60,5,5.0,83.0,0.7,200,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,3
05/07/2018,1112,9,24.2,84.0,0.9,632,21.3,0.49,0.0,0.0,Summer,No Holiday,Yes,7
01/03/2018,191,10,0.1,53.0,5.3,1022,-8.3,1.12,0.0,0.0,Spring,Holiday,Yes,3
31/01/2018,270,19,-2.2,36.0,2.2,2000,-15.2,0.0,0.0,1.6,Winter,No Holiday,Yes,1
13/01/2018,43,7,-6.5,68.0,1.3,571,-11.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1
23/04/2018,12,10,8.6,95.0,2.5,578,7.8,0.2,4.0,0.0,Spring,No Holiday,Yes,4
18/12/2017,29,4,-5.4,81.0,0.7,270,-8.1,0.0,0.0,0.7,Winter,No Holiday,Yes,12
03/01/2018,213,10,-5.6,38.0,2.9,1752,-17.6,0.55,0.0,0.0,Winter,No Holiday,Yes,1
19/09/2018,0,18,24.0,55.0,2.2,1691,14.3,0.12,0.0,0.0,Autumn,No Holiday,No,9
01/12/2017,426,20,-0.3,79.0,1.5,1913,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,12
24/07/2018,834,16,34.9,51.0,2.0,1221,23.2,0.76,0.0,0.0,Summer,No Holiday,Yes,7
13/09/2018,240,4,20.7,69.0,1.3,2000,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
14/01/2018,272,13,3.0,52.0,1.4,568,-5.9,0.9,0.0,0.0,Winter,No Holiday,Yes,1
23/05/2018,1332,15,23.0,29.0,2.9,1876,3.9,3.11,0.0,0.0,Spring,No Holiday,Yes,5
27/10/2018,1308,16,10.6,35.0,3.3,2000,-4.2,1.02,0.0,0.0,Autumn,No Holiday,Yes,10
22/06/2018,1020,11,28.1,35.0,2.9333333333333336,1608,11.1,3.02,0.0,0.0,Summer,No Holiday,Yes,6
16/08/2018,902,16,34.5,37.0,1.9,2000,17.6,2.36,0.0,0.0,Summer,No Holiday,Yes,8
20/01/2018,259,10,2.1,60.0,1.2,1005,-4.8,0.3,0.0,0.0,Winter,No Holiday,Yes,1
08/05/2018,155,4,15.4,63.0,1.6,2000,8.3,0.0,0.0,0.0,Spring,No Holiday,Yes,5
01/09/2018,1891,19,27.8,48.0,1.1,2000,15.7,0.08,0.0,0.0,Autumn,No Holiday,Yes,9
16/05/2018,52,5,22.3,87.0,0.6,399,20.0,0.0,0.0,0.0,Spring,No Holiday,Yes,5
02/12/2017,606,13,6.0,36.0,1.8,1780,-7.9,1.12,0.0,0.0,Winter,No Holiday,Yes,12
20/07/2018,2419,18,33.9,42.0,2.0,1969,19.1,1.25,0.0,0.0,Summer,No Holiday,Yes,7
14/02/2018,56,5,1.0,68.0,0.6,1519,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2
08/07/2018,410,7,18.2,54.0,1.2,2000,8.7,0.42,0.0,0.0,Summer,No Holiday,Yes,7
05/01/2018,123,6,-5.1,54.0,1.3,1346,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,1
15/02/2018,39,6,-2.6,38.0,1.0,2000,-15.0,0.0,0.0,0.0,Winter,Holiday,Yes,2
01/06/2018,554,2,19.0,72.0,1.4,1258,13.8,0.0,0.0,0.0,Summer,No Holiday,Yes,6
20/12/2017,108,2,-7.8,68.0,0.9,1642,-12.6,0.0,0.0,2.0,Winter,No Holiday,Yes,12
12/09/2018,691,1,19.6,56.0,1.2,2000,10.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
26/07/2018,966,9,29.1,69.0,1.0,853,22.8,0.67,0.0,0.0,Summer,No Holiday,Yes,7
13/07/2018,1439,23,26.2,84.0,1.0,1646,23.2,0.0,0.0,0.0,Summer,No Holiday,Yes,7
29/12/2017,292,20,1.7,73.0,0.5,332,-2.6,0.0,0.0,0.0,Winter,No Holiday,Yes,12
17/11/2018,576,23,4.1,46.0,1.8,2000,-6.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
08/07/2018,946,1,19.9,52.0,1.6,2000,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes,7
26/01/2018,149,9,-17.5,37.0,3.8,1941,-28.7,0.21,0.0,0.5,Winter,No Holiday,Yes,1
25/02/2018,589,17,6.9,25.0,2.9,1795,-11.8,1.07,0.0,0.0,Winter,No Holiday,Yes,2
21/05/2018,1483,14,23.4,36.0,2.8,1947,7.4,3.11,0.0,0.0,Spring,No Holiday,Yes,5
08/08/2018,322,3,28.3,84.0,0.5,1006,25.3,0.0,0.0,0.0,Summer,No Holiday,Yes,8
23/06/2018,1322,0,22.7,36.0,1.8,2000,6.8,0.0,0.0,0.0,Summer,No Holiday,Yes,6
07/02/2018,96,1,-12.3,47.0,1.9,1837,-21.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2
26/06/2018,552,23,21.6,89.0,4.3,698,19.7,0.0,0.0,0.0,Summer,No Holiday,Yes,6
01/07/2018,586,2,22.7,87.0,0.5,1187,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes,7
16/07/2018,818,16,29.595381626275866,46.0,3.1,1914,20.1,2.51,0.0,0.0,Summer,No Holiday,Yes,7
12/08/2018,568,9,29.7,55.0,1.6,2000,19.6,1.44,0.0,0.0,Summer,No Holiday,Yes,8
09/06/2018,1934,18,27.3,42.0,1.6666666666666667,2000,13.2,0.19,0.0,0.0,Summer,No Holiday,Yes,6
30/12/2017,356,14,4.3,60.0,1.2,272,-2.7,0.4,0.0,0.0,Winter,No Holiday,Yes,12
25/08/2018,708,2,22.9,82.0,2.1,1829,19.6,0.0,0.0,0.0,Summer,No Holiday,Yes,8
01/04/2018,1296,18,17.7,75.0,2.1,519,13.2,0.12,0.0,0.0,Spring,No Holiday,Yes,4
13/02/2018,281,12,1.0,41.0,3.3,1794,-10.8,2.11,0.0,0.0,Winter,No Holiday,Yes,2
30/08/2018,768,12,27.0,74.0,2.5,915,21.9,0.94,0.0,0.0,Summer,No Holiday,Yes,8
27/07/2018,1547,21,23.82488124110481,75.0,1.1,1289,25.3,0.0,0.0,0.0,Summer,No Holiday,Yes,7
03/06/2018,294,4,23.640939589680595,65.0,0.8666666666666666,1093,10.7,0.0,0.0,0.0,Summer,No Holiday,Yes,6
23/12/2017,340,18,6.6,73.0,0.4,229,2.0,0.0,0.0,0.0,Winter,No Holiday,Yes,12
04/09/2018,486,1,21.3,97.0,1.0999999999999999,570,20.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
07/06/2018,3221,18,25.6,57.0,1.8,1217,16.4,0.96,0.0,0.0,Summer,No Holiday,Yes,6
06/08/2018,1537,20,31.3,65.0,2.0,1586,23.9,0.02,0.0,0.0,Summer,No Holiday,Yes,8
20/12/2017,237,17,-2.4194518396781737,70.0,1.1,299,-5.6,0.02,0.0,2.2,Winter,No Holiday,Yes,12
22/07/2018,286,6,25.3,73.0,0.6,1979,20.1,0.02,0.0,0.0,Summer,No Holiday,Yes,7
21/02/2018,351,12,2.2,17.0,2.0,1824,-20.4,1.99,0.0,0.0,Winter,No Holiday,Yes,2
09/09/2018,1930,20,22.9,58.0,2.6,2000,14.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
21/09/2018,47,9,18.2,96.0,1.3,1251,17.5,0.21,1.0,0.0,Autumn,No Holiday,Yes,9
27/05/2018,2242,16,24.0,36.0,1.6,1811,7.9,1.34,0.0,0.0,Spring,No Holiday,Yes,5
17/07/2018,1591,17,31.8,52.0,2.4,1438,20.7,1.93,0.0,0.0,Summer,No Holiday,Yes,7
04/11/2018,112,5,6.6,73.0,0.3,1219,2.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
31/05/2018,1134,12,23.7,44.0,1.3,1624,10.7,3.2,0.0,0.0,Spring,No Holiday,Yes,5
30/08/2018,1732,21,24.8,72.0,1.4,1298,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes,8
05/11/2018,1975,8,20.697913948448488,80.0,0.8,515,3.9,0.13,0.0,0.0,Autumn,No Holiday,Yes,11
06/03/2018,567,14,9.2,27.0,2.9,1880,-8.8,2.32,0.0,0.0,Spring,No Holiday,Yes,3
27/03/2018,699,9,11.6,51.0,0.8,498,1.7,0.84,0.0,0.0,Spring,No Holiday,Yes,3
12/01/2018,178,12,-9.6,27.0,2.0,1945,-25.1,1.17,0.0,0.0,Winter,No Holiday,Yes,1
25/07/2018,754,14,25.76073756880698,53.0,1.7,1357,22.1,1.73,0.0,0.0,Summer,No Holiday,Yes,7
21/10/2018,724,23,0.23751356867078144,56.0,0.0,1655,3.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
02/10/2018,0,2,12.3,75.0,1.6,1840,7.9,0.0,0.0,0.0,Autumn,No Holiday,No,10
30/07/2018,663,12,33.6,48.0,1.6,2000,21.0,1.89,0.0,0.0,Summer,No Holiday,Yes,7
02/12/2017,328,0,0.9121603743061582,87.0,1.1,994,-3.6,0.0,0.0,0.0,Winter,No Holiday,Yes,12
05/01/2018,343,14,-8.21270386653517,41.0,2.0,1003,-10.4,0.99,0.0,0.0,Winter,No Holiday,Yes,1
28/10/2018,645,19,8.4,85.0,1.2,2000,6.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
13/12/2017,267,12,-6.5,30.0,2.9,1945,-21.2,1.17,0.0,0.0,Winter,No Holiday,Yes,12
26/03/2018,504,13,16.0,47.0,2.5,459,4.6,2.8,0.0,0.0,Spring,No Holiday,Yes,3
16/09/2018,571,23,21.3,80.0,2.6,1203,17.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
03/07/2018,906,11,29.2,66.0,1.4,1953,22.1,2.72,0.0,0.0,Summer,No Holiday,Yes,7
02/03/2018,463,15,4.3,22.0,1.3,1837,-15.6,2.48,0.0,0.0,Spring,No Holiday,Yes,3
17/07/2018,1940,22,27.2,70.0,1.9,1110,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,7
23/06/2018,818,2,22.3,37.0,1.8,2000,6.8,0.0,0.0,0.0,Summer,No Holiday,Yes,6
04/05/2018,1222,13,18.9,30.0,3.8,1854,0.9,3.39,0.0,0.0,Spring,No Holiday,Yes,5
20/01/2018,56,5,-0.3,62.0,0.6,862,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes,1
04/08/2018,703,13,33.6,54.0,3.7,1754,23.0,2.56,0.0,0.0,Summer,No Holiday,Yes,8
13/04/2018,257,2,9.7,23.0,1.4,2000,-10.4,0.0,0.0,0.0,Spring,No Holiday,Yes,4
12/07/2018,2115,21,26.3,81.0,0.8,1910,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,7
28/04/2018,905,23,12.3,51.0,1.0,1648,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes,4
30/06/2018,825,8,23.4,81.0,0.5,313,19.9,0.37,0.0,0.0,Summer,No Holiday,Yes,6
02/05/2018,294,23,9.5,90.0,3.6,1017,7.9,0.0,1.0,0.0,Spring,No Holiday,Yes,5
02/08/2018,1881,18,36.7,47.0,2.5,1803,23.5,0.99,0.0,0.0,Summer,No Holiday,Yes,8
12/12/2017,133,0,-11.0,51.0,1.1,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12
25/08/2018,858,10,26.3,67.0,1.6666666666666667,1673,19.6,1.48,0.0,0.0,Summer,No Holiday,Yes,8
17/10/2018,961,11,15.5,25.0,2.5,1727,-4.4,2.1,0.0,0.0,Autumn,No Holiday,Yes,10
10/02/2018,296,13,2.8,31.0,4.0,967,-12.6,1.42,0.0,0.0,Winter,No Holiday,Yes,2
13/09/2018,1119,12,24.3,59.0,1.5,2000,15.7,1.12,0.0,0.0,Autumn,No Holiday,Yes,9
11/07/2018,792,11,27.2,82.0,0.9,1093,23.8,0.93,0.0,0.0,Summer,No Holiday,Yes,7
31/05/2018,2070,21,21.9,60.0,2.5,1551,13.7,0.0,0.0,0.0,Spring,No Holiday,Yes,5
16/09/2018,222,15,23.2,83.0,1.5,349,20.1,0.77,0.5,0.0,Autumn,No Holiday,Yes,9
02/08/2018,459,2,31.5,68.0,0.0,1504,24.8,0.0,0.0,0.0,Summer,No Holiday,Yes,8
30/03/2018,1268,19,15.2,60.0,3.2,1081,7.4,0.09,0.0,0.0,Spring,No Holiday,Yes,3
17/02/2018,35,7,-6.8,32.0,1.6,2000,-20.7,0.0,0.0,0.0,Winter,Holiday,Yes,2
30/04/2018,742,10,19.5,54.0,1.1,451,9.9,1.88,0.0,0.0,Spring,No Holiday,Yes,4
03/03/2018,631,20,11.1,51.0,3.7,1957,1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,3
06/10/2018,941,14,19.3,79.0,3.6,2000,15.5,1.36,0.0,0.0,Autumn,No Holiday,Yes,10
06/04/2018,499,22,3.9,68.0,3.0,737,-1.4,0.0,0.0,0.0,Spring,No Holiday,Yes,4
19/12/2017,93,2,-2.7,72.0,1.3,990,-7.0,0.0,0.0,2.6,Winter,No Holiday,Yes,12
06/03/2018,997,8,-0.7,76.0,1.0,1461,-4.4,0.2,0.0,0.0,Spring,No Holiday,Yes,3
06/12/2017,144,1,-0.13012199485411458,79.0,0.0,293,-6.1,0.0,0.0,0.3,Winter,No Holiday,Yes,12
01/02/2018,143,23,-4.5,55.0,0.4,1908,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2
14/11/2018,210,3,6.1,66.0,0.9,1347,0.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
21/12/2017,79,3,-2.9,89.0,1.3,288,-4.4,0.0,0.0,2.2,Winter,No Holiday,Yes,12
01/04/2018,1201,14,17.5,67.0,2.1,832,11.2,0.42,0.0,0.0,Spring,No Holiday,Yes,4
06/03/2018,666,20,6.1,31.0,2.8,2000,-9.8,0.0,0.0,0.0,Spring,No Holiday,Yes,3
16/12/2017,252,12,-4.1,28.0,3.8,1998,-19.9,1.08,0.0,0.0,Winter,No Holiday,Yes,12
29/01/2018,62,1,-4.986379633964417,47.0,1.3,1934,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,1
08/12/2017,233,0,-3.5741714497416472,49.0,2.6,1893,-12.6,0.0,0.0,0.0,Winter,No Holiday,Yes,12
20/06/2018,1252,12,25.2,53.0,3.3,976,14.9,3.38,0.0,0.0,Summer,No Holiday,Yes,6
28/05/2018,2656,19,24.4,44.0,2.8,1979,11.3,0.45,0.0,0.0,Spring,No Holiday,Yes,5
22/03/2018,600,7,15.971619222783174,85.0,1.5,1321,-1.6,0.01,0.0,0.0,Spring,No Holiday,Yes,3
15/10/2018,914,23,14.1,74.0,1.5,486,9.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
25/10/2018,729,0,10.5,75.0,0.3,1800,6.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
23/01/2018,55,3,-8.6,68.0,3.3,2000,-13.4,0.0,0.0,1.0,Winter,No Holiday,Yes,1
07/12/2017,795,18,0.7,46.0,2.3,1558,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes,12
22/01/2018,167,19,-0.1,88.0,3.2,582,-1.8,0.0,0.0,1.0,Winter,No Holiday,Yes,1
22/06/2018,902,10,26.3,34.0,0.9,1792,9.1,2.57,0.0,0.0,Summer,No Holiday,Yes,6
03/11/2018,0,3,7.1,67.0,0.8666666666666667,1229,1.3,0.0,0.0,0.0,Autumn,No Holiday,No,11
23/05/2018,2035,8,6.562190771035998,70.0,3.1,2000,9.1,1.28,0.0,0.0,Spring,No Holiday,Yes,5
12/07/2018,982,9,26.5,82.0,2.7,815,23.1,0.57,0.0,0.0,Summer,No Holiday,Yes,7
02/11/2018,1130,13,16.5,37.0,1.2,1400,1.7,2.12,0.0,0.0,Autumn,No Holiday,Yes,11
26/02/2018,521,15,10.3,23.0,2.1,1317,-9.9,2.09,0.0,0.0,Winter,No Holiday,Yes,2
01/07/2018,9,12,21.1,97.0,1.2,653,20.5,0.17,7.5,0.0,Summer,No Holiday,Yes,7
15/01/2018,444,19,4.4,53.0,1.2,538,-4.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1
12/02/2018,236,7,-9.5,35.0,1.1,2000,-22.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2
11/12/2017,254,20,-9.3,49.0,1.3666666666666665,2000,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,12
12/03/2018,397,23,6.8,56.0,0.9,497,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,3
05/06/2018,1344,9,23.5,51.0,1.9333333333333333,1169,12.7,1.82,0.0,0.0,Summer,No Holiday,Yes,6
15/06/2018,403,2,20.1,67.0,1.1,2000,13.7,0.0,0.1,0.0,Summer,No Holiday,Yes,6
07/07/2018,567,7,19.6,57.0,1.6,2000,10.8,0.42,0.0,0.0,Summer,No Holiday,Yes,7
13/04/2018,432,1,10.0,23.0,0.7,2000,-10.2,0.0,0.0,0.0,Spring,No Holiday,Yes,4
19/10/2018,184,4,8.1,76.0,1.1333333333333333,2000,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
04/12/2017,807,18,-2.1,29.0,2.3666666666666667,2000,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,12
16/05/2018,502,1,24.1,67.0,0.5,686,17.5,0.0,0.0,0.0,Spring,No Holiday,Yes,5
07/07/2018,331,4,20.0,63.0,1.8,2000,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes,7
12/09/2018,3256,18,27.0,44.0,1.4,2000,13.6,0.62,0.0,0.0,Autumn,No Holiday,Yes,9
11/02/2018,150,18,-4.6,56.0,3.6,2000,-12.0,0.09,0.0,0.0,Winter,No Holiday,Yes,2
27/12/2017,262,7,-10.1,38.0,2.3,2000,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes,12
22/05/2018,18,23,16.3,96.0,1.1,198,15.6,0.0,2.5,0.0,Spring,Holiday,Yes,5
19/02/2018,50,4,-1.9,44.0,0.7,1907,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2
04/07/2018,2274,21,26.2,70.0,2.2,1908,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,7
07/12/2017,367,7,-7.940023567114966,93.0,0.5,173,-0.7,0.0,0.0,0.9,Winter,No Holiday,Yes,12
08/06/2018,926,0,19.1,82.0,2.2,874,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes,6
06/07/2018,1458,23,22.0,55.0,1.7,2000,12.5,0.0,0.0,0.0,Summer,No Holiday,Yes,7
25/08/2018,808,9,25.3,72.0,2.4,1220,19.8,1.08,0.0,0.0,Summer,No Holiday,Yes,8
02/02/2018,382,17,2.0,25.0,2.3,1998,-16.0,0.34,0.0,0.0,Winter,No Holiday,Yes,2
16/07/2018,498,1,25.9,83.0,1.3,1520,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,7
09/10/2018,0,16,19.0,39.0,1.4,2000,4.7,0.89,0.0,0.0,Autumn,Holiday,No,10
18/02/2018,337,13,3.7,17.0,1.4,2000,-19.1,1.98,0.0,0.0,Winter,No Holiday,Yes,2
18/11/2018,682,21,7.1,52.0,0.8,1516,-2.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
17/07/2018,1356,7,24.4,75.0,1.0,841,19.6,0.35,0.0,0.0,Summer,No Holiday,Yes,7
26/07/2018,614,11,30.2,67.0,1.5,1003,23.3,0.87,0.0,0.0,Summer,No Holiday,Yes,7
25/01/2018,34,5,-15.8,37.0,2.7,2000,-27.1,0.0,0.0,0.7,Winter,No Holiday,Yes,1
